tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2005-D009,Davis Cup WG QF: SVK vs NED,Hard,4,183.0,27.515400410700003,26.0,1206.0,SVK
2005-D009,Davis Cup WG QF: SVK vs NED,Hard,4,196.0,27.1786447639,89.0,463.0,NED
2005-D009,Davis Cup WG QF: SVK vs NED,Hard,4,183.0,27.515400410700003,26.0,1206.0,SVK
2005-D009,Davis Cup WG QF: SVK vs NED,Hard,4,180.0,25.749486653,129.0,346.0,SVK
2005-D010,Davis Cup WG QF: AUS vs ARG,Grass,4,180.0,24.375085557800002,2.0,3840.0,AUS
2005-D010,Davis Cup WG QF: AUS vs ARG,Grass,4,180.0,23.523613963000003,10.0,1635.0,ARG
2005-D010,Davis Cup WG QF: AUS vs ARG,Grass,4,180.0,23.523613963000003,10.0,1635.0,ARG
2005-D010,Davis Cup WG QF: AUS vs ARG,Grass,4,175.0,23.490759753600003,15.0,1500.0,ARG
2005-D011,Davis Cup WG QF: RUS vs FRA,Clay,4,185.0,19.0636550308,17.0,1470.0,FRA
2005-D011,Davis Cup WG QF: RUS vs FRA,Clay,4,178.0,24.106776180700002,7.0,2115.0,RUS
2005-D011,Davis Cup WG QF: RUS vs FRA,Clay,4,178.0,24.106776180700002,7.0,2115.0,RUS
2005-D011,Davis Cup WG QF: RUS vs FRA,Clay,4,185.0,21.993155373,46.0,749.0,RUS
2005-D012,Davis Cup WG QF: CRO vs ROU,Carpet,4,183.0,31.4524298426,41.0,825.0,ROU
2005-D012,Davis Cup WG QF: CRO vs ROU,Carpet,4,193.0,26.3134839151,19.0,1435.0,CRO
2005-D012,Davis Cup WG QF: CRO vs ROU,Carpet,4,193.0,26.3134839151,19.0,1435.0,CRO
2005-D012,Davis Cup WG QF: CRO vs ROU,Carpet,4,196.0,21.281314168399998,32.0,1115.0,CRO
2005-D013,Davis Cup WG SF: SVK vs ARG,Hard,4,180.0,23.463381245700003,48.0,777.0,SVK
2005-D013,Davis Cup WG SF: SVK vs ARG,Hard,4,180.0,23.7152635181,9.0,1915.0,ARG
2005-D013,Davis Cup WG SF: SVK vs ARG,Hard,4,183.0,27.7070499658,19.0,1276.0,SVK
2005-D013,Davis Cup WG SF: SVK vs ARG,Hard,4,188.0,31.545516769299997,145.0,292.0,SVK
2005-D014,Davis Cup WG SF: CRO vs RUS,Carpet,4,178.0,24.2984257358,7.0,2175.0,RUS
2005-D014,Davis Cup WG SF: CRO vs RUS,Carpet,4,193.0,26.5051334702,15.0,1430.0,CRO
2005-D014,Davis Cup WG SF: CRO vs RUS,Carpet,4,193.0,26.5051334702,15.0,1430.0,CRO
2005-D014,Davis Cup WG SF: CRO vs RUS,Carpet,4,185.0,22.7707049966,131.0,317.0,RUS
2005-D015,Davis Cup WG F: SVK vs CRO,Hard,4,193.0,26.696783025300004,9.0,2180.0,CRO
2005-D015,Davis Cup WG F: SVK vs CRO,Hard,4,183.0,27.898699520900003,19.0,1490.0,SVK
2005-D015,Davis Cup WG F: SVK vs CRO,Hard,4,183.0,27.898699520900003,19.0,1490.0,SVK
2005-D015,Davis Cup WG F: SVK vs CRO,Hard,4,196.0,21.6646132786,22.0,1360.0,CRO
2005-D016,Davis Cup WG PO: AUT vs ECU,Hard,4,183.0,24.328542094499998,49.0,760.0,AUT
2005-D016,Davis Cup WG PO: AUT vs ECU,Hard,4,188.0,29.1006160164,77.0,487.0,ECU
2005-D016,Davis Cup WG PO: AUT vs ECU,Hard,4,183.0,24.328542094499998,49.0,760.0,AUT
2005-D016,Davis Cup WG PO: AUT vs ECU,Hard,4,175.0,28.711841204699997,106.0,408.0,AUT
2005-D017,Davis Cup WG PO: CAN vs BLR,Hard,4,185.0,20.9801505818,188.0,219.0,CAN
2005-D017,Davis Cup WG PO: CAN vs BLR,Hard,4,196.0,28.205338809,27.0,1125.0,BLR
2005-D017,Davis Cup WG PO: CAN vs BLR,Hard,4,196.0,28.205338809,27.0,1125.0,BLR
2005-D017,Davis Cup WG PO: CAN vs BLR,Hard,4,180.0,27.4524298426,185.0,227.0,BLR
2005-D018,Davis Cup WG PO: CHI vs PAK,Clay,4,183.0,25.1416837782,18.0,1325.0,CHI
2005-D018,Davis Cup WG PO: CHI vs PAK,Clay,4,183.0,25.943874058899997,47.0,780.0,CHI
2005-D018,Davis Cup WG PO: CHI vs PAK,Clay,4,190.0,22.466803559200002,132.0,315.0,CHI
2005-D018,Davis Cup WG PO: CHI vs PAK,Clay,4,175.0,27.3210130048,155.0,269.0,CHI
2005-D019,Davis Cup WG PO: CZE vs GER,Clay,4,196.0,20.0054757016,37.0,890.0,CZE
2005-D019,Davis Cup WG PO: CZE vs GER,Clay,4,183.0,28.2080766598,36.0,900.0,GER
2005-D019,Davis Cup WG PO: CZE vs GER,Clay,4,196.0,20.0054757016,37.0,890.0,CZE
2005-D019,Davis Cup WG PO: CZE vs GER,Clay,4,188.0,27.463381245700003,39.0,880.0,GER
2005-D020,Davis Cup WG PO: ITA vs ESP,Clay,4,190.0,21.5770020534,78.0,485.0,ITA
2005-D020,Davis Cup WG PO: ITA vs ESP,Clay,4,185.0,19.2963723477,2.0,4475.0,ESP
2005-D020,Davis Cup WG PO: ITA vs ESP,Clay,4,185.0,19.2963723477,2.0,4475.0,ESP
2005-D020,Davis Cup WG PO: ITA vs ESP,Clay,4,183.0,25.601642710500002,20.0,1275.0,ESP
2005-D021,Davis Cup WG PO: IND vs SWE,Grass,4,183.0,33.492128679000004,94.0,438.0,SWE
2005-D021,Davis Cup WG PO: IND vs SWE,Grass,4,180.0,30.4914442163,14.0,1455.0,SWE
2005-D021,Davis Cup WG PO: IND vs SWE,Grass,4,180.0,30.4914442163,14.0,1455.0,SWE
2005-D022,Davis Cup WG PO: SUI vs GBR,Clay,4,185.0,24.1149897331,1.0,6975.0,SUI
2005-D022,Davis Cup WG PO: SUI vs GBR,Clay,4,183.0,20.4791238877,60.0,652.0,SUI
2005-D022,Davis Cup WG PO: SUI vs GBR,Clay,4,183.0,30.46954141,113.0,383.0,SUI
2005-D022,Davis Cup WG PO: SUI vs GBR,Clay,4,183.0,20.4791238877,60.0,652.0,SUI
2005-D023,Davis Cup WG PO: BEL vs USA,Clay,4,168.0,24.6680355921,31.0,1025.0,BEL
2005-D023,Davis Cup WG PO: BEL vs USA,Clay,4,188.0,23.055441478400002,3.0,3125.0,USA
2005-D023,Davis Cup WG PO: BEL vs USA,Clay,4,188.0,23.055441478400002,3.0,3125.0,USA
2005-D023,Davis Cup WG PO: BEL vs USA,Clay,4,185.0,25.7275838467,34.0,980.0,USA
2005-D024,Davis Cup G1 R1: VEN vs PER,Hard,4,175.0,24.977412730999998,297.0,125.0,PER
2005-D025,Davis Cup G1 R1: MEX vs ECU,Hard,4,193.0,22.0944558522,120.0,376.0,ECU
2005-D025,Davis Cup G1 R1: MEX vs ECU,Hard,4,193.0,22.0944558522,120.0,376.0,ECU
2005-D025,Davis Cup G1 R1: MEX vs ECU,Hard,4,190.0,22.0123203285,282.0,134.0,MEX
2005-D026,Davis Cup G1 R2: VEN vs CAN,Clay,4,185.0,20.577686516099998,146.0,297.0,CAN
2005-D026,Davis Cup G1 R2: VEN vs CAN,Clay,4,190.0,29.0020533881,236.0,168.0,CAN
2005-D027,Davis Cup G1 R2: ECU vs PAR,Clay,4,193.0,22.2477754962,120.0,363.0,ECU
2005-D029,Davis Cup G1 PO: PER vs PAR,Clay,4,175.0,25.533196440799998,317.0,109.0,PER
2005-D029,Davis Cup G1 PO: PER vs PAR,Clay,4,180.0,25.0130047912,63.0,580.0,PER
2005-D030,Davis Cup G1 R1: SCG vs ZIM,Clay,4,188.0,17.7741273101,160.0,283.0,SRB
2005-D030,Davis Cup G1 R1: SCG vs ZIM,Clay,4,180.0,20.6872005476,101.0,432.0,SRB
2005-D030,Davis Cup G1 R1: SCG vs ZIM,Clay,4,180.0,20.6872005476,101.0,432.0,SRB
2005-D030,Davis Cup G1 R1: SCG vs ZIM,Clay,4,188.0,17.7741273101,160.0,283.0,SRB
2005-D031,Davis Cup G1 R1: LUX vs ITA,Hard,4,180.0,27.1348391513,142.0,326.0,ITA
2005-D031,Davis Cup G1 R1: LUX vs ITA,Hard,4,188.0,23.627652293,66.0,579.0,ITA
2005-D031,Davis Cup G1 R1: LUX vs ITA,Hard,4,188.0,23.627652293,66.0,579.0,ITA
2005-D031,Davis Cup G1 R1: LUX vs ITA,Hard,4,190.0,21.021218343599998,152.0,310.0,ITA
2005-D032,Davis Cup G1 R2: ISR vs GBR,Hard,4,193.0,31.4798083504,46.0,845.0,GBR
2005-D032,Davis Cup G1 R2: ISR vs GBR,Hard,4,185.0,26.8720054757,153.0,310.0,ISR
2005-D032,Davis Cup G1 R2: ISR vs GBR,Hard,4,193.0,31.4798083504,46.0,845.0,GBR
2005-D032,Davis Cup G1 R2: ISR vs GBR,Hard,4,185.0,26.5681040383,256.0,154.0,ISR
2005-D033,Davis Cup G1 R2: SCG vs BEL,Clay,4,180.0,20.8405201916,91.0,453.0,SRB
2005-D033,Davis Cup G1 R2: SCG vs BEL,Clay,4,168.0,24.2655715264,33.0,991.0,BEL
2005-D033,Davis Cup G1 R2: SCG vs BEL,Clay,4,180.0,20.8405201916,91.0,453.0,SRB
2005-D033,Davis Cup G1 R2: SCG vs BEL,Clay,4,193.0,22.841889116999997,104.0,422.0,BEL
2005-D034,Davis Cup G1 R2: ITA vs MAR,Clay,4,188.0,23.780971936999997,62.0,616.0,ITA
2005-D034,Davis Cup G1 R2: ITA vs MAR,Clay,4,183.0,23.635865845300003,31.0,1060.0,ITA
2005-D034,Davis Cup G1 R2: ITA vs MAR,Clay,4,188.0,23.780971936999997,62.0,616.0,ITA
2005-D035,Davis Cup G1 R2: RSA vs GER,Hard,4,183.0,27.65229295,30.0,1140.0,GER
2005-D035,Davis Cup G1 R2: RSA vs GER,Hard,4,188.0,26.907597535900003,16.0,1420.0,GER
2005-D035,Davis Cup G1 R2: RSA vs GER,Hard,4,196.0,26.0396988364,112.0,384.0,RSA
2005-D035,Davis Cup G1 R2: RSA vs GER,Hard,4,180.0,28.8459958932,40.0,915.0,GER
2005-D036,Davis Cup G1 PO: LUX vs MAR,Hard,4,183.0,27.953456536599997,497.0,50.0,MAR
2005-D036,Davis Cup G1 PO: LUX vs MAR,Hard,4,193.0,22.173853525,70.0,544.0,LUX
2005-D036,Davis Cup G1 PO: LUX vs MAR,Hard,4,183.0,27.953456536599997,497.0,50.0,MAR
2005-D037,Davis Cup G1 PO: ZIM vs ISR,Hard,4,185.0,27.427789185500004,180.0,231.0,ISR
2005-D037,Davis Cup G1 PO: ZIM vs ISR,Hard,4,175.0,20.4599589322,160.0,254.0,ISR
2005-D037,Davis Cup G1 PO: ZIM vs ISR,Hard,4,185.0,27.427789185500004,180.0,231.0,ISR
2005-D038,Davis Cup G1 PO: MAR vs RSA,Clay,4,183.0,28.1451060917,662.0,27.0,MAR
2005-D038,Davis Cup G1 PO: MAR vs RSA,Clay,4,183.0,28.1451060917,662.0,27.0,MAR
2005-D039,Davis Cup G1 R1: PAK vs THA,Grass,4,183.0,24.9527720739,214.0,195.0,PAK
2005-D039,Davis Cup G1 R1: PAK vs THA,Grass,4,185.0,25.711156741999996,33.0,1015.0,THA
2005-D039,Davis Cup G1 R1: PAK vs THA,Grass,4,183.0,24.9527720739,214.0,195.0,PAK
2005-D039,Davis Cup G1 R1: PAK vs THA,Grass,4,173.0,23.550992470900002,209.0,200.0,THA
2005-D040,Davis Cup G1 R1: TPE vs JPN,Hard,4,180.0,21.5441478439,116.0,378.0,TPE
2005-D040,Davis Cup G1 R1: TPE vs JPN,Hard,4,175.0,28.4407939767,169.0,265.0,JPN
2005-D040,Davis Cup G1 R1: TPE vs JPN,Hard,4,180.0,21.5441478439,116.0,378.0,TPE
2005-D040,Davis Cup G1 R1: TPE vs JPN,Hard,4,178.0,20.054757015699998,183.0,238.0,TPE
2005-D041,Davis Cup G1 R1: INA vs UZB,Hard,4,188.0,18.4777549624,756.0,18.0,UZB
2005-D041,Davis Cup G1 R1: INA vs UZB,Hard,4,196.0,18.7734428474,334.0,101.0,UZB
2005-D041,Davis Cup G1 R1: INA vs UZB,Hard,4,188.0,18.4777549624,756.0,18.0,UZB
2005-D042,Davis Cup G1 R1: IND vs CHN,Grass,4,173.0,25.303216974699996,301.0,122.0,IND
2005-D042,Davis Cup G1 R1: IND vs CHN,Grass,4,188.0,21.4099931554,361.0,87.0,IND
2005-D042,Davis Cup G1 R1: IND vs CHN,Grass,4,188.0,21.4099931554,361.0,87.0,IND
2005-D042,Davis Cup G1 R1: IND vs CHN,Grass,4,173.0,25.303216974699996,301.0,122.0,IND
2005-D043,Davis Cup G1 R2: PAK vs TPE,Grass,4,183.0,25.106091718000002,212.0,190.0,PAK
2005-D043,Davis Cup G1 R2: PAK vs TPE,Grass,4,180.0,21.697467488,180.0,248.0,TPE
2005-D043,Davis Cup G1 R2: PAK vs TPE,Grass,4,183.0,25.106091718000002,212.0,190.0,PAK
2005-D044,Davis Cup G1 R2: IND vs UZB,Grass,4,178.0,31.8548939083,1074.0,5.0,IND
2005-D044,Davis Cup G1 R2: IND vs UZB,Grass,4,188.0,21.563312799499997,293.0,123.0,IND
2005-D044,Davis Cup G1 R2: IND vs UZB,Grass,4,188.0,21.563312799499997,293.0,123.0,IND
2005-D044,Davis Cup G1 R2: IND vs UZB,Grass,4,173.0,25.4565366188,245.0,160.0,IND
2005-D045,Davis Cup G1 PO: JPN vs THA,Carpet,4,175.0,28.804928131399997,169.0,247.0,JPN
2005-D045,Davis Cup G1 PO: JPN vs THA,Carpet,4,185.0,26.0752908966,43.0,800.0,THA
2005-D045,Davis Cup G1 PO: JPN vs THA,Carpet,4,175.0,28.804928131399997,169.0,247.0,JPN
2005-D045,Davis Cup G1 PO: JPN vs THA,Carpet,4,178.0,20.845995893199998,351.0,91.0,JPN
2005-D047,Davis Cup G1 PO: THA vs INA,Hard,4,185.0,26.266940451700002,56.0,700.0,THA
2005-D047,Davis Cup G1 PO: THA vs INA,Hard,4,173.0,24.106776180700002,144.0,295.0,THA
2005-D047,Davis Cup G1 PO: THA vs INA,Hard,4,185.0,26.266940451700002,56.0,700.0,THA
2005-D047,Davis Cup G1 PO: THA vs INA,Hard,4,175.0,23.6550308008,1166.0,4.0,THA
2005-D048,Davis Cup G2 R1: GHA vs FIN,Hard,4,185.0,23.603011635900003,96.0,447.0,FIN
2005-D048,Davis Cup G2 R1: GHA vs FIN,Hard,4,185.0,30.0205338809,230.0,175.0,FIN
2005-D048,Davis Cup G2 R1: GHA vs FIN,Hard,4,185.0,23.603011635900003,96.0,447.0,FIN
2005-D048,Davis Cup G2 R1: GHA vs FIN,Hard,4,185.0,30.0205338809,230.0,175.0,FIN
2005-D049,Davis Cup G2 R1: BUL vs GEO,Carpet,4,188.0,26.2012320329,779.0,16.0,BUL
2005-D051,Davis Cup G2 R1: UKR vs NOR,Carpet,4,190.0,32.501026694000004,225.0,183.0,NOR
2005-D052,Davis Cup G2 R1: EST vs POR,Carpet,4,178.0,19.9342915811,639.0,28.0,POR
2005-D053,Davis Cup G2 R1: ALG vs POL,Clay,4,190.0,22.789869952100002,204.0,207.0,POL
2005-D053,Davis Cup G2 R1: ALG vs POL,Clay,4,190.0,22.789869952100002,204.0,207.0,POL
2005-D053,Davis Cup G2 R1: ALG vs POL,Clay,4,185.0,20.186173853499998,456.0,56.0,ALG
2005-D054,Davis Cup G2 R1: SLO vs CIV,Hard,4,183.0,18.417522245,608.0,32.0,SLO
2005-D055,Davis Cup G2 R1: LAT vs GRE,Carpet,4,178.0,25.054072553,246.0,162.0,GRE
2005-D056,Davis Cup G2 R2: FIN vs BUL,Clay,4,185.0,23.9671457906,67.0,557.0,FIN
2005-D056,Davis Cup G2 R2: FIN vs BUL,Clay,4,185.0,23.9671457906,67.0,557.0,FIN
2005-D058,Davis Cup G2 R2: POR vs ALG,Clay,4,185.0,20.5503080082,394.0,74.0,ALG
2005-D058,Davis Cup G2 R2: POR vs ALG,Clay,4,178.0,21.2511978097,265.0,137.0,POR
2005-D058,Davis Cup G2 R2: POR vs ALG,Clay,4,178.0,20.2984257358,387.0,79.0,POR
2005-D059,Davis Cup G2 R2: SLO vs LAT,Clay,4,178.0,28.3175906913,738.0,19.0,SLO
2005-D059,Davis Cup G2 R2: SLO vs LAT,Clay,4,183.0,18.7816563997,395.0,74.0,SLO
2005-D061,Davis Cup G2 F: POR vs SLO,Clay,4,178.0,20.4900752909,315.0,109.0,POR
2005-D061,Davis Cup G2 F: POR vs SLO,Clay,4,178.0,28.509240246399997,676.0,25.0,SLO
2005-D061,Davis Cup G2 F: POR vs SLO,Clay,4,178.0,21.4428473648,252.0,146.0,POR
2005-D062,Davis Cup G2 PO: GHA vs GEO,Hard,4,188.0,24.0876112252,152.0,273.0,GEO
2005-D063,Davis Cup G2 PO: NOR vs MON,Clay,4,185.0,22.485968514699998,555.0,40.0,MON
2005-D063,Davis Cup G2 PO: NOR vs MON,Clay,4,190.0,32.8651608487,221.0,175.0,NOR
2005-D063,Davis Cup G2 PO: NOR vs MON,Clay,4,190.0,32.8651608487,221.0,175.0,NOR
2005-D063,Davis Cup G2 PO: NOR vs MON,Clay,4,188.0,23.5564681725,639.0,29.0,NOR
2005-D064,Davis Cup G2 PO: POL vs EST,Clay,4,190.0,23.1540041068,195.0,217.0,POL
2005-D064,Davis Cup G2 PO: POL vs EST,Clay,4,178.0,21.193702943199998,242.0,153.0,POL
2005-D064,Davis Cup G2 PO: POL vs EST,Clay,4,185.0,21.3990417522,331.0,101.0,POL
2005-D064,Davis Cup G2 PO: POL vs EST,Clay,4,178.0,21.193702943199998,242.0,153.0,POL
2005-D065,Davis Cup G2 PO: GRE vs CIV,Clay,4,188.0,27.6878850103,336.0,99.0,GRE
2005-D065,Davis Cup G2 PO: GRE vs CIV,Clay,4,178.0,25.4182067077,162.0,259.0,GRE
2005-D066,Davis Cup G2 R1: COL vs BRA,Clay,4,183.0,24.6707734428,135.0,340.0,BRA
2005-D066,Davis Cup G2 R1: COL vs BRA,Clay,4,175.0,24.188911704299997,54.0,736.0,BRA
2005-D066,Davis Cup G2 R1: COL vs BRA,Clay,4,185.0,27.8165639973,157.0,291.0,BRA
2005-D066,Davis Cup G2 R1: COL vs BRA,Clay,4,180.0,23.0034223135,347.0,95.0,BRA
2005-D067,Davis Cup G2 R1: AHO vs BAH,Hard,4,183.0,23.512662559899997,285.0,131.0,AHO
2005-D067,Davis Cup G2 R1: AHO vs BAH,Hard,4,183.0,23.512662559899997,285.0,131.0,AHO
2005-D068,Davis Cup G2 R1: CUB vs URU,Hard,4,180.0,19.1594798084,829.0,13.0,URU
2005-D069,Davis Cup G2 R1: JAM vs DOM,Hard,4,173.0,24.574948665300003,1478.0,1.0,DOM
2005-D070,Davis Cup G2 R2: BRA vs AHO,Clay,4,175.0,24.553045859,51.0,694.0,BRA
2005-D070,Davis Cup G2 R2: BRA vs AHO,Clay,4,190.0,28.832306639299997,209.0,185.0,BRA
2005-D070,Davis Cup G2 R2: BRA vs AHO,Clay,4,175.0,24.553045859,51.0,694.0,BRA
2005-D070,Davis Cup G2 R2: BRA vs AHO,Clay,4,190.0,28.832306639299997,209.0,185.0,BRA
2005-D071,Davis Cup G2 R2: URU vs DOM,Clay,4,180.0,19.523613963,590.0,35.0,URU
2005-D072,Davis Cup G2 PO: COL vs BAH,Clay,4,178.0,23.0253251198,337.0,98.0,COL
2005-D072,Davis Cup G2 PO: COL vs BAH,Clay,4,185.0,21.6563997262,256.0,143.0,COL
2005-D072,Davis Cup G2 PO: COL vs BAH,Clay,4,185.0,21.6563997262,256.0,143.0,COL
2005-D074,Davis Cup G2 R1: NZL vs KAZ,Hard,4,185.0,27.3921971253,543.0,41.0,NZL
2005-D074,Davis Cup G2 R1: NZL vs KAZ,Hard,4,193.0,24.5585215606,425.0,64.0,KAZ
2005-D077,Davis Cup G2 R1: PHI vs KOR,Clay,4,190.0,18.7104722793,713.0,21.0,KOR
2005-D077,Davis Cup G2 R1: PHI vs KOR,Clay,4,190.0,18.7104722793,713.0,21.0,KOR
2005-D078,Davis Cup G2 R2: NZL vs KUW,Hard,4,185.0,27.7563312799,414.0,68.0,NZL
2005-D079,Davis Cup G2 R2: KOR vs POC,Hard,4,190.0,19.0746064339,605.0,33.0,KOR
2005-D080,Davis Cup G2 F: NZL vs KOR,Hard,4,185.0,27.947980835,341.0,93.0,NZL
2005-D080,Davis Cup G2 F: NZL vs KOR,Hard,4,180.0,29.711156741999996,105.0,408.0,KOR
2005-D080,Davis Cup G2 F: NZL vs KOR,Hard,4,180.0,29.711156741999996,105.0,408.0,KOR
2005-D080,Davis Cup G2 F: NZL vs KOR,Hard,4,183.0,18.4038329911,660.0,27.0,NZL
2005-D081,Davis Cup G2 PO: IRI vs KAZ,Clay,4,193.0,24.922655715300003,443.0,61.0,KAZ
2005-D081,Davis Cup G2 PO: IRI vs KAZ,Clay,4,193.0,24.922655715300003,443.0,61.0,KAZ
2005-D083,Davis Cup G2 F: URU vs BRA,Clay,4,190.0,29.0239561944,297.0,115.0,BRA
2005-D083,Davis Cup G2 F: URU vs BRA,Clay,4,180.0,19.7152635181,496.0,50.0,URU
2005-D083,Davis Cup G2 F: URU vs BRA,Clay,4,175.0,24.744695414099997,88.0,453.0,BRA
2005-D083,Davis Cup G2 F: URU vs BRA,Clay,4,180.0,19.7152635181,496.0,50.0,URU
2006-520,Roland Garros,Clay,128,185.0,24.804928131399997,1.0,7010.0,SUI
2006-520,Roland Garros,Clay,128,185.0,22.5379876797,139.0,309.0,COL
2006-520,Roland Garros,Clay,128,196.0,28.895277207399996,49.0,785.0,BLR
2006-520,Roland Garros,Clay,128,183.0,26.633812457199998,35.0,885.0,CHI
2006-520,Roland Garros,Clay,128,196.0,20.6954140999,20.0,1390.0,CZE
2006-520,Roland Garros,Clay,128,183.0,24.7282683094,55.0,716.0,ITA
2006-520,Roland Garros,Clay,128,188.0,29.1635865845,115.0,378.0,FRA
2006-520,Roland Garros,Clay,128,183.0,28.898015058200002,13.0,1590.0,GER
2006-520,Roland Garros,Clay,128,196.0,22.1629021218,12.0,1710.0,CRO
2006-520,Roland Garros,Clay,128,190.0,23.1567419576,125.0,355.0,CHI
2006-520,Roland Garros,Clay,128,178.0,28.985626283400002,158.0,264.0,ITA
2006-520,Roland Garros,Clay,128,175.0,25.503080082100002,105.0,411.0,ESP
2006-520,Roland Garros,Clay,128,190.0,23.605749486700002,29.0,1090.0,ARG
2006-520,Roland Garros,Clay,128,185.0,23.1375770021,86.0,465.0,CZE
2006-520,Roland Garros,Clay,128,193.0,20.8213552361,160.0,262.0,SRB
2006-520,Roland Garros,Clay,128,180.0,24.076659821999996,7.0,2020.0,ESP
2006-520,Roland Garros,Clay,128,180.0,24.4052019165,3.0,3065.0,ARG
2006-520,Roland Garros,Clay,128,185.0,19.945242984300002,40.0,835.0,FRA
2006-520,Roland Garros,Clay,128,185.0,31.726214921300002,71.0,570.0,GBR
2006-520,Roland Garros,Clay,128,185.0,23.460643394899996,34.0,900.0,RUS
2006-520,Roland Garros,Clay,128,175.0,28.0,21.0,1340.0,FRA
2006-520,Roland Garros,Clay,128,183.0,26.2970568104,181.0,225.0,ARG
2006-520,Roland Garros,Clay,128,188.0,29.7905544148,129.0,342.0,ECU
2006-520,Roland Garros,Clay,128,185.0,28.125941136199998,118.0,367.0,NED
2006-520,Roland Garros,Clay,128,175.0,27.4688569473,10.0,1745.0,ARG
2006-520,Roland Garros,Clay,128,185.0,18.2861054073,151.0,283.0,KAZ
2006-520,Roland Garros,Clay,128,178.0,22.6173853525,83.0,499.0,GER
2006-520,Roland Garros,Clay,128,183.0,26.291581108800003,27.0,1145.0,ESP
2006-520,Roland Garros,Clay,128,190.0,29.7522245038,33.0,905.0,ESP
2006-520,Roland Garros,Clay,128,183.0,23.926078028699997,43.0,830.0,RUS
2006-520,Roland Garros,Clay,128,183.0,25.916495551,89.0,457.0,BRA
2006-520,Roland Garros,Clay,128,178.0,24.9883641342,6.0,2395.0,RUS
2006-520,Roland Garros,Clay,128,175.0,27.772758384699998,68.0,589.0,ESP
2006-520,Roland Garros,Clay,128,183.0,23.986310746100003,438.0,64.0,GER
2006-520,Roland Garros,Clay,128,185.0,28.0958247775,100.0,416.0,CZE
2006-520,Roland Garros,Clay,128,168.0,25.357973990399998,30.0,1080.0,BEL
2006-520,Roland Garros,Clay,128,183.0,20.9472963723,19.0,1399.0,CYP
2006-520,Roland Garros,Clay,128,185.0,24.4380561259,95.0,437.0,FRA
2006-520,Roland Garros,Clay,128,188.0,33.757700205300004,65.0,610.0,ITA
2006-520,Roland Garros,Clay,128,185.0,27.5017111567,11.0,1735.0,CZE
2006-520,Roland Garros,Clay,128,175.0,24.156057494899997,15.0,1505.0,ESP
2006-520,Roland Garros,Clay,128,188.0,19.2908966461,455.0,60.0,FRA
2006-520,Roland Garros,Clay,128,183.0,28.391512662600004,79.0,525.0,ESP
2006-520,Roland Garros,Clay,128,170.0,27.4524298426,76.0,555.0,BEL
2006-520,Roland Garros,Clay,128,188.0,22.5352498289,31.0,1005.0,ESP
2006-520,Roland Garros,Clay,128,185.0,22.1656399726,103.0,413.0,ARG
2006-520,Roland Garros,Clay,128,180.0,28.134154688600002,131.0,337.0,ESP
2006-520,Roland Garros,Clay,128,193.0,27.195071868600003,4.0,2610.0,CRO
2006-520,Roland Garros,Clay,128,185.0,26.417522245,8.0,1925.0,USA
2006-520,Roland Garros,Clay,128,183.0,20.769336071199998,41.0,834.0,ESP
2006-520,Roland Garros,Clay,128,203.0,35.244353182800005,110.0,396.0,BEL
2006-520,Roland Garros,Clay,128,193.0,19.7399041752,28.0,1100.0,FRA
2006-520,Roland Garros,Clay,128,188.0,28.153319644099998,25.0,1250.0,GER
2006-520,Roland Garros,Clay,128,188.0,31.162217659099998,94.0,440.0,GER
2006-520,Roland Garros,Clay,128,188.0,19.0198494182,63.0,627.0,SRB
2006-520,Roland Garros,Clay,128,183.0,25.8316221766,9.0,1780.0,CHI
2006-520,Roland Garros,Clay,128,180.0,25.2566735113,14.0,1580.0,AUS
2006-520,Roland Garros,Clay,128,183.0,21.234770705,213.0,191.0,FRA
2006-520,Roland Garros,Clay,128,208.0,27.2470910335,52.0,771.0,CRO
2006-520,Roland Garros,Clay,128,183.0,28.396988364099997,24.0,1250.0,SVK
2006-520,Roland Garros,Clay,128,185.0,24.375085557800002,32.0,920.0,FRA
2006-520,Roland Garros,Clay,128,180.0,25.2457221081,44.0,822.0,FRA
2006-520,Roland Garros,Clay,128,180.0,27.841204654299997,116.0,370.0,USA
2006-520,Roland Garros,Clay,128,185.0,19.9863107461,2.0,4545.0,ESP
2006-520,Roland Garros,Clay,128,185.0,24.804928131399997,1.0,7010.0,SUI
2006-520,Roland Garros,Clay,128,183.0,26.633812457199998,35.0,885.0,CHI
2006-520,Roland Garros,Clay,128,196.0,20.6954140999,20.0,1390.0,CZE
2006-520,Roland Garros,Clay,128,183.0,28.898015058200002,13.0,1590.0,GER
2006-520,Roland Garros,Clay,128,196.0,22.1629021218,12.0,1710.0,CRO
2006-520,Roland Garros,Clay,128,175.0,25.503080082100002,105.0,411.0,ESP
2006-520,Roland Garros,Clay,128,185.0,23.1375770021,86.0,465.0,CZE
2006-520,Roland Garros,Clay,128,180.0,24.076659821999996,7.0,2020.0,ESP
2006-520,Roland Garros,Clay,128,180.0,24.4052019165,3.0,3065.0,ARG
2006-520,Roland Garros,Clay,128,185.0,23.460643394899996,34.0,900.0,RUS
2006-520,Roland Garros,Clay,128,183.0,26.2970568104,181.0,225.0,ARG
